date,fips,cases
2021-11-19,1037,1833
2021-11-19,1039,6872
2021-11-19,1041,2576
2021-11-19,1043,15953
2021-11-19,1045,9006
2021-11-19,1047,5280
2021-11-19,1049,12858
2021-11-19,1051,15888
2021-11-19,1053,6930
2021-11-19,1055,19987
2021-11-19,1057,3275
2021-11-19,1059,6264
2021-11-19,1061,4623
2021-11-19,1063,1298
2021-11-19,1065,3163
2021-11-19,1067,3195
2021-11-19,1069,17684
2021-11-19,1071,10137
2021-11-19,1073,115983
2021-11-19,1075,2486
2021-11-19,1077,14883
2021-11-19,1079,4780
2021-11-19,1081,25478
2021-11-19,1083,16075
2021-11-19,1085,1779
2021-11-19,1087,2437
2021-11-19,1089,53064
2021-11-19,1091,3423
2021-11-19,1093,5375
2021-11-19,1095,18741
2021-11-19,1097,73989
2021-11-19,1099,3358
2021-11-19,1101,34431
2021-11-19,1103,22318
2021-11-19,1105,1418
2021-11-19,1107,3319
2021-11-19,1109,5061
2021-11-19,1111,3342
2021-11-19,1113,7057
2021-11-19,1117,38202
2021-11-19,1115,16832
2021-11-19,1119,1372
2021-11-19,1121,14137
2021-11-19,1123,7186
2021-11-19,1125,35839
2021-11-19,1127,11928
2021-11-19,1129,2558
2021-11-19,1131,1760
2021-11-19,1133,4769
2021-11-19,2013,446
2021-11-19,2016,939
2021-11-19,2020,59993
2021-11-19,2050,6598
2021-11-19,2068,287
2021-11-19,2070,933
2021-11-19,2090,16671
2021-11-19,2100,232
2021-11-19,2110,4047
2021-11-19,2122,11659
2021-11-19,2130,1926
2021-11-19,2150,2659
2021-11-19,2158,2182
2021-11-19,2170,23674
2021-11-19,2180,2092
2021-11-19,2185,2801
2021-11-19,2188,2149
2021-11-19,2195,448
2021-11-19,2198,571
2021-11-19,2220,1203
2021-11-19,2230,85
2021-11-19,2240,1351
2021-11-19,2261,1844
2021-11-19,2275,202
2021-11-19,2290,788
2021-11-19,4001,14929
2021-11-19,4003,17307
2021-11-19,4005,24727
2021-11-19,4007,10689
2021-11-19,4009,8232
2021-11-19,4011,1320
2021-11-19,4012,3325
2021-11-19,4013,778107
2021-11-19,4015,35220
2021-11-19,4017,23653
2021-11-19,4019,154017
2021-11-19,4021,78568
2021-11-19,4023,9607
2021-11-19,4025,31075
2021-11-19,4027,42370
2021-11-19,5001,3522
2021-11-19,5003,3214
2021-11-19,5005,6055
2021-11-19,5007,43354
2021-11-19,5009,6365
2021-11-19,5011,1998
2021-11-19,5013,600
2021-11-19,5015,4361
2021-11-19,5017,2031
2021-11-19,5019,3332
2021-11-19,5021,2773
2021-11-19,5023,3889
2021-11-19,5025,1434
2021-11-19,5027,3405
2021-11-19,5029,3208
2021-11-19,5031,21952
2021-11-19,5033,10970
2021-11-19,5035,8941
2021-11-19,5037,3027
2021-11-19,5039,1142
2021-11-19,5041,1928
2021-11-19,5043,2940
2021-11-19,5045,20026
2021-11-19,5047,2781
2021-11-19,5049,1818
2021-11-19,5051,16132
2021-11-19,5053,2897
2021-11-19,5055,10298
2021-11-19,5057,2990
2021-11-19,5059,7734
2021-11-19,5061,2506
2021-11-19,5063,6704
2021-11-19,5065,2659
2021-11-19,5067,4485
2021-11-19,5069,12418
2021-11-19,5071,4656
2021-11-19,5073,860
2021-11-19,5075,3443
2021-11-19,5077,2159
2021-11-19,5079,3667
2021-11-19,5081,2117
2021-11-19,5083,3709
2021-11-19,5085,12225
2021-11-19,5087,2554
2021-11-19,5089,2247
2021-11-19,5091,6601
2021-11-19,5093,8553
2021-11-19,5095,1201
2021-11-19,5097,1156
2021-11-19,5099,1400
2021-11-19,5101,1201
2021-11-19,5103,3440
2021-11-19,5105,1570
2021-11-19,5107,3230
2021-11-19,5109,1747
2021-11-19,5111,5031
2021-11-19,5113,3000
2021-11-19,5115,12157
2021-11-19,5117,1287
2021-11-19,5119,59685
2021-11-19,5121,3407
2021-11-19,5125,18809
2021-11-19,5127,1748
2021-11-19,5129,1296
2021-11-19,5131,22957
2021-11-19,5133,4041
2021-11-19,5135,3048
2021-11-19,5123,4868
2021-11-19,5137,1866
2021-11-19,5139,5902
2021-11-19,5141,2264
2021-11-19,5143,45325
2021-11-19,5145,13685
2021-11-19,5147,1132
2021-11-19,5149,4740
2021-11-19,6001,124120
2021-11-19,6003,105
2021-11-19,6005,5718
2021-11-19,6007,25176
2021-11-19,6009,4330
2021-11-19,6011,3216
2021-11-19,6013,102822
2021-11-19,6015,3791
2021-11-19,6017,18075
2021-11-19,6019,155092
2021-11-19,6021,4545
2021-11-19,6023,9946
2021-11-19,6025,37829
2021-11-19,6027,2504
2021-11-19,6029,155451
2021-11-19,6031,34867
2021-11-19,6033,6962
2021-11-19,6035,7883
2021-11-19,6037,1516028
2021-11-19,6039,25845
2021-11-19,6041,18259
2021-11-19,6043,1542
2021-11-19,6045,8390
2021-11-19,6047,44990
2021-11-19,6049,989
2021-11-19,6051,1786
2021-11-19,6053,52200
2021-11-19,6055,13301
2021-11-19,6057,9810
2021-11-19,6059,331850
2021-11-19,6061,41680
2021-11-19,6063,1893
2021-11-19,6065,383153
2021-11-19,6067,166604
2021-11-19,6069,7717
2021-11-19,6071,370171
2021-11-19,6073,402284
2021-11-19,6075,56312
2021-11-19,6077,106554
2021-11-19,6079,31126
2021-11-19,6081,55830
2021-11-19,6083,46791
2021-11-19,6085,150298
2021-11-19,6087,21855
2021-11-19,6089,25734
2021-11-19,6091,214
2021-11-19,6093,4826
2021-11-19,6095,47270
2021-11-19,6097,42695
2021-11-19,6099,90634
2021-11-19,6101,14441
2021-11-19,6103,10203
2021-11-19,6105,971
2021-11-19,6107,85311
2021-11-19,6109,7752
2021-11-19,6111,103376
2021-11-19,6113,21353
2021-11-19,6115,11069
2021-11-19,8001,83348
2021-11-19,8003,2795
2021-11-19,8005,87697
2021-11-19,8007,1760
2021-11-19,8009,541
2021-11-19,8011,1843
2021-11-19,8013,33951
2021-11-19,8014,7369
2021-11-19,8015,2614
2021-11-19,8017,223
2021-11-19,8019,862
2021-11-19,8021,1099
2021-11-19,8023,417
2021-11-19,8025,2453
2021-11-19,8027,453
2021-11-19,8029,4467
2021-11-19,8031,98995
2021-11-19,8033,253
2021-11-19,8035,44764
2021-11-19,8037,9045
2021-11-19,8039,2925
2021-11-19,8041,111222
2021-11-19,8043,9672
2021-11-19,8045,8511
2021-11-19,8047,520
2021-11-19,8049,2262
2021-11-19,8051,1939
2021-11-19,8053,64
2021-11-19,8055,780
2021-11-19,8057,118
2021-11-19,8059,70228
2021-11-19,8061,257
2021-11-19,8063,1088
2021-11-19,8065,1100
2021-11-19,8067,6697
2021-11-19,8069,43801
2021-11-19,8071,2093
2021-11-19,8073,1350
2021-11-19,8075,4974
2021-11-19,8077,27006
2021-11-19,8079,148
2021-11-19,8081,2119
2021-11-19,8083,3750
2021-11-19,8085,6416
2021-11-19,8087,3825
2021-11-19,8089,3069
2021-11-19,8091,501
2021-11-19,8093,1625
2021-11-19,8095,568
2021-11-19,8097,3272
2021-11-19,8099,1861
2021-11-19,8101,28613
2021-11-19,8103,1180
2021-11-19,8105,1749
2021-11-19,8107,3762
2021-11-19,8109,775
2021-11-19,8111,104
2021-11-19,8113,1253
2021-11-19,8115,343
2021-11-19,8117,5196
2021-11-19,8119,3188
2021-11-19,8121,735
2021-11-19,8123,51354
2021-11-19,8125,1350
2021-11-19,9001,114474
2021-11-19,9003,101174
2021-11-19,9005,17901
2021-11-19,9007,15352
2021-11-19,9009,107964
2021-11-19,9011,28789
2021-11-19,9013,11724
2021-11-19,9015,14149
2021-11-19,10001,27135
2021-11-19,10003,84462
2021-11-19,10005,36461
2021-11-19,11001,66028
2021-11-19,12001,39937
2021-11-19,12003,6003
2021-11-19,12005,31912
2021-11-19,12007,5348
2021-11-19,12009,81335
2021-11-19,12011,359719
2021-11-19,12013,3011
2021-11-19,12015,23477
2021-11-19,12017,20558
2021-11-19,12019,33974
2021-11-19,12021,57182
2021-11-19,12023,14958
2021-11-19,12027,6947
2021-11-19,12029,2964
2021-11-19,12031,165266
2021-11-19,12033,53957
2021-11-19,12035,14505
2021-11-19,12037,2229
2021-11-19,12039,8689
2021-11-19,12041,3175
2021-11-19,12043,1455
2021-11-19,12045,2978
2021-11-19,12047,2752
2021-11-19,12049,6096
2021-11-19,12051,8011
2021-11-19,12053,28669
2021-11-19,12055,16052
2021-11-19,12057,244452
2021-11-19,12059,3858
2021-11-19,12061,22234
2021-11-19,12063,10152
2021-11-19,12065,2492
2021-11-19,12067,2223
2021-11-19,12069,55176
2021-11-19,12071,125907
2021-11-19,12073,50983
2021-11-19,12075,7040
2021-11-19,12077,1833
2021-11-19,12079,3633
2021-11-19,12081,65296
2021-11-19,12083,57175
2021-11-19,12085,20310
2021-11-19,12086,677570
2021-11-19,12087,10741
2021-11-19,12089,15163
2021-11-19,12091,34708
2021-11-19,12093,7414
2021-11-19,12095,229653
2021-11-19,12097,72332
2021-11-19,12099,227099
2021-11-19,12101,79767
2021-11-19,12103,135395
2021-11-19,12105,129514
2021-11-19,12107,12835
2021-11-19,12113,32593
2021-11-19,12115,55720
2021-11-19,12117,62922
2021-11-19,12109,41105
2021-11-19,12111,48032
2021-11-19,12119,14703
2021-11-19,12121,9259
2021-11-19,12123,4602
2021-11-19,12125,3077
2021-11-19,12127,76793
2021-11-19,12129,6450
2021-11-19,12131,12039
2021-11-19,12133,4558
2021-11-19,13001,3532
2021-11-19,13003,1594
2021-11-19,13005,2641
2021-11-19,13007,373
2021-11-19,13009,6766
2021-11-19,13011,2808
2021-11-19,13013,14947
2021-11-19,13015,20882
2021-11-19,13017,3260
2021-11-19,13019,3505
2021-11-19,13021,26011
2021-11-19,13023,2349
2021-11-19,13025,3135
2021-11-19,13027,2437
2021-11-19,13029,6335
2021-11-19,13031,11236
2021-11-19,13033,3769
2021-11-19,13035,4751
2021-11-19,13037,857
2021-11-19,13039,8052
2021-11-19,13043,1573
2021-11-19,13045,16573
2021-11-19,13047,9826
2021-11-19,13049,2312
2021-11-19,13051,39048
2021-11-19,13053,6032
2021-11-19,13055,4652
2021-11-19,13057,44544
2021-11-19,13059,20295
2021-11-19,13061,314
2021-11-19,13063,39914
2021-11-19,13065,1497
2021-11-19,13067,111403
2021-11-19,13069,8042
2021-11-19,13071,7816
2021-11-19,13073,25142
2021-11-19,13075,3625
2021-11-19,13077,21118
2021-11-19,13079,1157
2021-11-19,13081,3170
2021-11-19,13083,2216
2021-11-19,13085,4767
2021-11-19,13087,4830
2021-11-19,13089,93704
2021-11-19,13091,3648
2021-11-19,13093,1665
2021-11-19,13095,12589
2021-11-19,13097,22595
2021-11-19,13099,1906
2021-11-19,13101,734
2021-11-19,13103,8949
2021-11-19,13105,3380
2021-11-19,13107,4471
2021-11-19,13109,1645
2021-11-19,13111,3848
2021-11-19,13113,13382
2021-11-19,13115,18683
2021-11-19,13117,35084
2021-11-19,13119,4009
2021-11-19,13121,134092
2021-11-19,13123,4800
2021-11-19,13125,417
2021-11-19,13127,15431
2021-11-19,13129,11538
2021-11-19,13131,3691
2021-11-19,13133,2747
2021-11-19,13135,135361
2021-11-19,13137,7638
2021-11-19,13139,38984
2021-11-19,13141,1130
2021-11-19,13143,3848
2021-11-19,13145,3838
2021-11-19,13147,3588
2021-11-19,13149,1491
2021-11-19,13151,38712
2021-11-19,13153,25434
2021-11-19,13155,1458
2021-11-19,13157,14916
2021-11-19,13159,2164
2021-11-19,13161,2969
2021-11-19,13163,2717
2021-11-19,13165,1194
2021-11-19,13167,1567
2021-11-19,13169,3534
2021-11-19,13171,3464
2021-11-19,13173,1485
2021-11-19,13175,9216
2021-11-19,13177,4798
2021-11-19,13179,7618
2021-11-19,13181,1207
2021-11-19,13183,1775
2021-11-19,13185,21476
2021-11-19,13187,4897
2021-11-19,13193,1341
2021-11-19,13195,5029
2021-11-19,13197,979
2021-11-19,13189,3557
2021-11-19,13191,1716
2021-11-19,13199,3006
2021-11-19,13201,1249
2021-11-19,13205,3426
2021-11-19,13207,4269
2021-11-19,13209,1542
2021-11-19,13211,3428
2021-11-19,13213,7691
2021-11-19,13215,24488
2021-11-19,13217,16525
2021-11-19,13219,5829
2021-11-19,13221,2241
2021-11-19,13223,25587
2021-11-19,13225,4170
2021-11-19,13227,5689
2021-11-19,13229,4317
2021-11-19,13231,3865
2021-11-19,13233,8622
2021-11-19,13235,1534
2021-11-19,13237,3268
2021-11-19,13239,258
2021-11-19,13241,2641
2021-11-19,13243,1014
2021-11-19,13245,35442
2021-11-19,13247,11601
2021-11-19,13249,699
2021-11-19,13251,1810
2021-11-19,13253,1549
2021-11-19,13255,10503
2021-11-19,13257,4866
2021-11-19,13259,1531
2021-11-19,13261,4293
2021-11-19,13263,742
2021-11-19,13265,167
2021-11-19,13267,3843
2021-11-19,13269,1295
2021-11-19,13271,2289
2021-11-19,13273,1243
2021-11-19,13275,7887
2021-11-19,13277,8383
2021-11-19,13279,5490
2021-11-19,13281,1789
2021-11-19,13283,1246
2021-11-19,13285,10924
2021-11-19,13287,1728
2021-11-19,13289,1105
2021-11-19,13291,3580
2021-11-19,13293,5468
2021-11-19,13295,11627
2021-11-19,13297,15340
2021-11-19,13299,7595
2021-11-19,13301,771
2021-11-19,13303,3239
2021-11-19,13305,5843
2021-11-19,13307,271
2021-11-19,13309,980
2021-11-19,13311,4872
2021-11-19,13313,23007
2021-11-19,13315,1292
2021-11-19,13317,1571
2021-11-19,13319,1517
2021-11-19,13321,3122
2021-11-19,15001,11534
2021-11-19,15003,59013
2021-11-19,15005,1
2021-11-19,15007,2955
2021-11-19,15009,10181
2021-11-19,16001,84250
2021-11-19,16003,545
2021-11-19,16005,14046
2021-11-19,16007,726
2021-11-19,16009,1348
2021-11-19,16011,7129
2021-11-19,16013,3127
2021-11-19,16015,807
2021-11-19,16017,6207
2021-11-19,16019,21167
2021-11-19,16021,1657
2021-11-19,16023,375
2021-11-19,16025,108
2021-11-19,16027,43012
2021-11-19,16029,1037
2021-11-19,16031,3952
2021-11-19,16033,86
2021-11-19,16035,1656
2021-11-19,16037,392
2021-11-19,16039,4304
2021-11-19,16041,1708
2021-11-19,16043,1595
2021-11-19,16045,2866
2021-11-19,16047,2329
2021-11-19,16049,2287
2021-11-19,16051,4339
2021-11-19,16053,4327
2021-11-19,16055,30324
2021-11-19,16057,4682
2021-11-19,16059,917
2021-11-19,16061,815
2021-11-19,16063,711
2021-11-19,16065,8963
2021-11-19,16067,3225
2021-11-19,16069,6315
2021-11-19,16071,577
2021-11-19,16073,1678
2021-11-19,16075,4224
2021-11-19,16077,1100
2021-11-19,16079,2064
2021-11-19,16081,1693
2021-11-19,16083,16326
2021-11-19,16085,1540
2021-11-19,16087,1909
2021-11-19,17001,13959
2021-11-19,17003,798
2021-11-19,17005,2688
2021-11-19,17007,8393
2021-11-19,17009,1092
2021-11-19,17011,4758
2021-11-19,17013,746
2021-11-19,17015,2539
2021-11-19,17017,2738
2021-11-19,17019,28789
2021-11-19,17021,5648
2021-11-19,17023,2871
2021-11-19,17025,2748
2021-11-19,17027,7338
2021-11-19,17029,8372
2021-11-19,17031,663016
2021-11-19,17033,3473
2021-11-19,17035,2000
2021-11-19,17037,13280
2021-11-19,17039,2296
2021-11-19,17041,3446
2021-11-19,17043,114540
2021-11-19,17045,2789
2021-11-19,17047,1101
2021-11-19,17049,6986
2021-11-19,17051,4534
2021-11-19,17053,2599
2021-11-19,17055,7550
2021-11-19,17057,5499
2021-11-19,17059,809
2021-11-19,17061,2131
2021-11-19,17063,7874
2021-11-19,17065,1395
2021-11-19,17067,2952
2021-11-19,17069,648
2021-11-19,17071,793
2021-11-19,17073,7045
2021-11-19,17075,4479
2021-11-19,17077,8294
2021-11-19,17079,1698
2021-11-19,17081,6861
2021-11-19,17083,3584
2021-11-19,17085,2459
2021-11-19,17087,2412
2021-11-19,17089,71661
2021-11-19,17091,18940
2021-11-19,17093,17933
2021-11-19,17095,7777
2021-11-19,17097,84549
2021-11-19,17099,15724
2021-11-19,17101,3435
2021-11-19,17103,5015
2021-11-19,17105,6173
2021-11-19,17107,5139
2021-11-19,17115,16142
2021-11-19,17117,7421
2021-11-19,17119,41733
2021-11-19,17121,7348
2021-11-19,17123,1477
2021-11-19,17125,2227
2021-11-19,17127,2277
2021-11-19,17109,3926
2021-11-19,17111,37508
2021-11-19,17113,24442
2021-11-19,17129,1861
2021-11-19,17131,2232
2021-11-19,17133,5463
2021-11-19,17135,5214
2021-11-19,17137,5401
2021-11-19,17139,2546
2021-11-19,17141,8211
2021-11-19,17143,28135
2021-11-19,17145,4482
2021-11-19,17147,2159
2021-11-19,17149,2786
2021-11-19,17151,572
2021-11-19,17153,1079
2021-11-19,17155,605
2021-11-19,17157,5670
2021-11-19,17159,3010
2021-11-19,17161,20155
2021-11-19,17165,4474
2021-11-19,17167,26783
2021-11-19,17169,1153
2021-11-19,17171,722
2021-11-19,17173,3745
2021-11-19,17175,860
2021-11-19,17163,41607
2021-11-19,17177,6679
2021-11-19,17179,21545
2021-11-19,17181,3215
2021-11-19,17183,15606
2021-11-19,17185,2220
2021-11-19,17187,2565
2021-11-19,17189,2196
2021-11-19,17191,3184
2021-11-19,17193,2863
2021-11-19,17195,8913
2021-11-19,17197,96506
2021-11-19,17199,12451
2021-11-19,17201,45161
2021-11-19,17203,6137
2021-11-19,18001,5290
2021-11-19,18003,63093
2021-11-19,18005,12383
2021-11-19,18007,1582
2021-11-19,18009,2112
2021-11-19,18011,9482
2021-11-19,18013,1664
2021-11-19,18015,2840
2021-11-19,18017,7822
2021-11-19,18019,19585
2021-11-19,18021,4470
2021-11-19,18023,6089
2021-11-19,18025,1660
2021-11-19,18027,4907
2021-11-19,18029,8653
2021-11-19,18031,4489
2021-11-19,18033,7174
2021-11-19,18035,16002
2021-11-19,18037,8599
2021-11-19,18039,38501
2021-11-19,18041,4371
2021-11-19,18043,11686
2021-11-19,18045,3588
2021-11-19,18047,2826
2021-11-19,18049,3466
2021-11-19,18051,6862
2021-11-19,18053,11648
2021-11-19,18055,4539
2021-11-19,18057,48924
2021-11-19,18059,12455
2021-11-19,18061,6751
2021-11-19,18063,25208
2021-11-19,18065,8803
2021-11-19,18067,15905
2021-11-19,18069,7111
2021-11-19,18071,7310
2021-11-19,18073,5830
2021-11-19,18075,3129
2021-11-19,18077,5519
2021-11-19,18079,4256
2021-11-19,18081,26581
2021-11-19,18083,6754
2021-11-19,18085,13539
2021-11-19,18087,4054
2021-11-19,18089,69774
2021-11-19,18091,16402
2021-11-19,18093,7792
2021-11-19,18095,20132
2021-11-19,18097,141410
2021-11-19,18099,8665
2021-11-19,18101,1486
2021-11-19,18103,6300
2021-11-19,18105,16073
2021-11-19,18107,6721
2021-11-19,18109,9990
2021-11-19,18111,1726
2021-11-19,18113,8747
2021-11-19,18115,891
2021-11-19,18117,3154
2021-11-19,18119,3384
2021-11-19,18121,2444
2021-11-19,18123,2780
2021-11-19,18125,2392
2021-11-19,18127,24341
2021-11-19,18129,3932
2021-11-19,18131,1997
2021-11-19,18133,6193
2021-11-19,18135,3758
2021-11-19,18137,5339
2021-11-19,18139,2931
2021-11-19,18143,4695
2021-11-19,18145,8869
2021-11-19,18147,3508
2021-11-19,18149,3390
2021-11-19,18151,6280
2021-11-19,18141,47442
2021-11-19,18153,3412
2021-11-19,18155,1422
2021-11-19,18157,29467
2021-11-19,18159,2420
2021-11-19,18161,1152
2021-11-19,18163,33563
2021-11-19,18165,2750
2021-11-19,18167,18434
2021-11-19,18169,5837
2021-11-19,18171,1297
2021-11-19,18173,11776
2021-11-19,18175,3754
2021-11-19,18177,12042
2021-11-19,18179,4559
2021-11-19,18181,4527
2021-11-19,18183,6184
2021-11-19,19001,1114
2021-11-19,19003,565
2021-11-19,19005,2010
2021-11-19,19007,2016
2021-11-19,19009,731
2021-11-19,19011,3949
2021-11-19,19013,21661
2021-11-19,19015,3819
2021-11-19,19017,3857
2021-11-19,19019,2995
2021-11-19,19021,5001
2021-11-19,19023,2270
2021-11-19,19025,1949
2021-11-19,19027,3649
2021-11-19,19029,2300
2021-11-19,19031,2626
2021-11-19,19033,7795
2021-11-19,19035,2078
2021-11-19,19037,1749
2021-11-19,19039,1566
2021-11-19,19041,2933
2021-11-19,19043,2384
2021-11-19,19045,7584
2021-11-19,19047,3506
2021-11-19,19049,15018
2021-11-19,19051,1230
2021-11-19,19053,968
2021-11-19,19055,2859
2021-11-19,19057,7040
2021-11-19,19059,3122
2021-11-19,19061,17933
2021-11-19,19063,1764
2021-11-19,19065,2807
2021-11-19,19067,2512
2021-11-19,19069,1779
2021-11-19,19071,944
2021-11-19,19073,1246
2021-11-19,19075,1802
2021-11-19,19077,1653
2021-11-19,19079,2560
2021-11-19,19081,2101
2021-11-19,19083,2808
2021-11-19,19085,2303
2021-11-19,19087,4134
2021-11-19,19089,1428
2021-11-19,19091,1825
2021-11-19,19093,1264
2021-11-19,19095,2254
2021-11-19,19097,2963
2021-11-19,19099,6103
2021-11-19,19101,2159
2021-11-19,19103,19309
2021-11-19,19105,3966
2021-11-19,19107,1494
2021-11-19,19109,2853
2021-11-19,19111,5843
2021-11-19,19113,31530
2021-11-19,19115,1754
2021-11-19,19117,1219
2021-11-19,19119,2037
2021-11-19,19121,2304
2021-11-19,19123,3574
2021-11-19,19125,5502
2021-11-19,19127,6623
2021-11-19,19129,2165
2021-11-19,19131,1778
2021-11-19,19133,1207
2021-11-19,19135,1422
2021-11-19,19137,1598
2021-11-19,19139,6563
2021-11-19,19141,2380
2021-11-19,19143,1036
2021-11-19,19145,2691
2021-11-19,19147,1489
2021-11-19,19149,4815
2021-11-19,19151,1186
2021-11-19,19153,78946
2021-11-19,19155,15456
2021-11-19,19157,2333
2021-11-19,19159,760
2021-11-19,19161,1676
2021-11-19,19163,26226
2021-11-19,19165,1935
2021-11-19,19167,5999
2021-11-19,19169,13599
2021-11-19,19171,2766
2021-11-19,19173,955
2021-11-19,19175,1848
2021-11-19,19177,907
2021-11-19,19179,6342
2021-11-19,19181,8265
2021-11-19,19183,3862
2021-11-19,19185,819
2021-11-19,19187,7261
2021-11-19,19189,2105
2021-11-19,19191,2528
2021-11-19,19193,20284
2021-11-19,19195,1184
2021-11-19,19197,2632
2021-11-19,20001,2073
2021-11-19,20003,1171
2021-11-19,20005,2506
2021-11-19,20007,567
2021-11-19,20009,4214
2021-11-19,20011,2593
2021-11-19,20013,1775
2021-11-19,20015,11504
2021-11-19,20017,398
2021-11-19,20019,547
2021-11-19,20021,3780
2021-11-19,20023,467
2021-11-19,20025,345
2021-11-19,20027,1296
2021-11-19,20029,1548
2021-11-19,20031,1319
2021-11-19,20033,325
2021-11-19,20035,6086
2021-11-19,20037,6946
2021-11-19,20039,401
2021-11-19,20041,3072
2021-11-19,20043,1480
2021-11-19,20045,12908
2021-11-19,20047,436
2021-11-19,20049,341
2021-11-19,20051,4770
2021-11-19,20053,1451
2021-11-19,20055,7931
2021-11-19,20057,7357
2021-11-19,20059,3989
2021-11-19,20061,4944
2021-11-19,20063,526
2021-11-19,20065,335
2021-11-19,20067,1401
2021-11-19,20069,932
2021-11-19,20071,174
2021-11-19,20073,1035
2021-11-19,20075,315
2021-11-19,20077,961
2021-11-19,20079,5393
2021-11-19,20081,619
2021-11-19,20083,253
2021-11-19,20085,2266
2021-11-19,20087,2718
2021-11-19,20089,542
2021-11-19,20091,81055
2021-11-19,20093,850
2021-11-19,20095,1264
2021-11-19,20097,412
2021-11-19,20099,3870
2021-11-19,20101,188
2021-11-19,20103,10875
2021-11-19,20105,389
2021-11-19,20107,1643
2021-11-19,20109,494
2021-11-19,20111,5737
2021-11-19,20115,1855
2021-11-19,20117,1636
2021-11-19,20113,4867
2021-11-19,20119,744
2021-11-19,20121,4529
2021-11-19,20123,867
2021-11-19,20125,5515
2021-11-19,20127,813
2021-11-19,20129,438
2021-11-19,20131,2117
2021-11-19,20133,2813
2021-11-19,20135,519
2021-11-19,20137,1541
2021-11-19,20139,2154
2021-11-19,20141,483
2021-11-19,20143,800
2021-11-19,20145,1558
2021-11-19,20147,972
2021-11-19,20149,3056
2021-11-19,20151,1342
2021-11-19,20153,513
2021-11-19,20155,12168
2021-11-19,20157,924
2021-11-19,20159,1531
2021-11-19,20161,8374
2021-11-19,20163,830
2021-11-19,20165,547
2021-11-19,20167,1268
2021-11-19,20169,8964
2021-11-19,20171,868
2021-11-19,20173,84930
2021-11-19,20175,4949
2021-11-19,20177,26716
2021-11-19,20179,543
2021-11-19,20181,1021
2021-11-19,20183,438
2021-11-19,20185,702
2021-11-19,20187,310
2021-11-19,20189,960
2021-11-19,20191,3434
2021-11-19,20193,1568
2021-11-19,20195,510
2021-11-19,20197,965
2021-11-19,20199,293
2021-11-19,20201,875
2021-11-19,20203,312
2021-11-19,20205,1625
2021-11-19,20207,434
2021-11-19,20209,28683
2021-11-19,21001,3574
2021-11-19,21003,3881
2021-11-19,21005,3681
2021-11-19,21007,719
2021-11-19,21009,8289
2021-11-19,21011,1698
2021-11-19,21013,5911
2021-11-19,21015,22192
2021-11-19,21017,3375
2021-11-19,21019,8769
2021-11-19,21021,5556
2021-11-19,21023,1218
2021-11-19,21025,2076
2021-11-19,21027,3012
2021-11-19,21029,12532
2021-11-19,21031,2430
2021-11-19,21033,2483
2021-11-19,21035,5264
2021-11-19,21037,13682
2021-11-19,21039,667
2021-11-19,21041,1997
2021-11-19,21043,4723
2021-11-19,21045,2887
2021-11-19,21047,10467
2021-11-19,21049,5489
2021-11-19,21051,5174
2021-11-19,21053,2350
2021-11-19,21055,1294
2021-11-19,21057,1329
2021-11-19,21059,17747
2021-11-19,21061,1597
2021-11-19,21063,1374
2021-11-19,21065,2313
2021-11-19,21067,53002
2021-11-19,21069,2252
2021-11-19,21071,7334
2021-11-19,21073,7400
2021-11-19,21075,798
2021-11-19,21077,1301
2021-11-19,21079,2886
2021-11-19,21081,4692
2021-11-19,21083,7358
2021-11-19,21085,4932
2021-11-19,21087,2544
2021-11-19,21089,6684
2021-11-19,21091,1440
2021-11-19,21093,18648
2021-11-19,21095,5613
2021-11-19,21097,3508
2021-11-19,21099,3652
2021-11-19,21101,8171
2021-11-19,21103,2736
2021-11-19,21105,580
2021-11-19,21107,8722
2021-11-19,21109,2782
2021-11-19,21111,123769
2021-11-19,21113,8372
2021-11-19,21115,3864
2021-11-19,21117,26017
2021-11-19,21119,2484
2021-11-19,21121,7309
2021-11-19,21123,2421
2021-11-19,21125,13075
2021-11-19,21127,2746
2021-11-19,21129,1789
2021-11-19,21131,2247
2021-11-19,21133,4060
2021-11-19,21135,2672
2021-11-19,21137,4441
2021-11-19,21139,1456
2021-11-19,21141,5176
2021-11-19,21143,1992
2021-11-19,21151,16421
2021-11-19,21153,2348
2021-11-19,21155,4038
2021-11-19,21157,5128
2021-11-19,21159,2007
2021-11-19,21161,2661
2021-11-19,21145,10430
2021-11-19,21147,3872
2021-11-19,21149,1531
2021-11-19,21163,3544
2021-11-19,21165,877
2021-11-19,21167,4625
2021-11-19,21169,1965
2021-11-19,21171,2373
2021-11-19,21173,4667
2021-11-19,21175,2965
2021-11-19,21177,5810
2021-11-19,21179,8631
2021-11-19,21181,1233
2021-11-19,21183,4489
2021-11-19,21185,10421
2021-11-19,21187,1444
2021-11-19,21189,1027
2021-11-19,21191,2115
2021-11-19,21193,6349
2021-11-19,21195,11041
2021-11-19,21197,2705
2021-11-19,21199,11817
2021-11-19,21201,367
2021-11-19,21203,3273
2021-11-19,21205,3934
2021-11-19,21207,3999
2021-11-19,21209,8895
2021-11-19,21211,7362
2021-11-19,21213,3323
2021-11-19,21215,3002
2021-11-19,21217,5900
2021-11-19,21219,1855
2021-11-19,21221,2258
2021-11-19,21223,1295
2021-11-19,21225,2526
2021-11-19,21227,26398
2021-11-19,21229,2414
