Date,fips,vaccine
11-02-2021,12037,5407
11-02-2021,36007,110330
11-02-2021,16039,10590
11-02-2021,51009,13777
11-02-2021,34029,298018
11-02-2021,39073,12254
11-02-2021,54021,3189
11-02-2021,18153,9458
11-02-2021,1089,200438
11-02-2021,27029,3326
11-02-2021,51520,10329
11-02-2021,31087,850
11-02-2021,21093,58742
11-02-2021,46069,643
11-02-2021,40017,76202
11-02-2021,31135,1053
11-02-2021,39053,12084
11-02-2021,55078,3209
11-02-2021,36013,67243
11-02-2021,51600,13474
11-02-2021,12053,95973
11-02-2021,31173,4141
11-02-2021,21089,15700
11-02-2021,40091,9837
11-02-2021,46059,1371
11-02-2021,29223,4244
11-02-2021,36049,12383
11-02-2021,21099,6097
11-02-2021,39145,33269
11-02-2021,47029,16328
11-02-2021,55095,20202
11-02-2021,38039,968
11-02-2021,39033,17007
11-02-2021,48293,7776
11-02-2021,35047,16574
11-02-2021,29197,1211
11-02-2021,48379,4068
11-02-2021,53025,49098
11-02-2021,1085,4172
11-02-2021,27093,9692
11-02-2021,47141,37009
11-02-2021,39111,5573
11-02-2021,48377,5430
11-02-2021,20107,3129
11-02-2021,27127,7177
11-02-2021,27087,2993
11-02-2021,51790,11528
11-02-2021,8103,2201
11-02-2021,29185,2961
11-02-2021,13255,11114
11-02-2021,31183,223
11-02-2021,51145,11426
11-02-2021,1031,18287
11-02-2021,13157,18153
11-02-2021,27003,181602
11-02-2021,26081,367297
11-02-2021,5041,5960
11-02-2021,42079,183366
11-02-2021,20197,2962
11-02-2021,31131,8053
11-02-2021,34041,63951
11-02-2021,30015,1577
11-02-2021,21163,9632
11-02-2021,25015,95283
11-02-2021,21029,32832
11-02-2021,27075,6410
11-02-2021,39087,23559
11-02-2021,18073,14345
11-02-2021,17075,12290
11-02-2021,17197,409769
11-02-2021,56033,13842
11-02-2021,12097,241092
11-02-2021,13133,7413
11-02-2021,48123,8379
11-02-2021,56025,31146
11-02-2021,48341,8271
11-02-2021,48173,532
11-02-2021,1007,6947
11-02-2021,26103,39827
11-02-2021,1067,6907
11-02-2021,20063,1173
11-02-2021,8011,1323
11-02-2021,24013,111416
11-02-2021,42031,15932
11-02-2021,48149,11597
11-02-2021,48473,20420
11-02-2021,18115,4097
11-02-2021,30027,4669
11-02-2021,40083,14609
11-02-2021,54109,7396
11-02-2021,17169,3158
11-02-2021,40005,4416
11-02-2021,41035,31619
11-02-2021,54049,5030
11-02-2021,28105,23271
11-02-2021,48089,10106
11-02-2021,12029,5253
11-02-2021,6107,208620
11-02-2021,48441,61226
11-02-2021,12023,27315
11-02-2021,17063,26033
11-02-2021,22103,134558
11-02-2021,28073,33702
11-02-2021,1049,21545
11-02-2021,13307,508
11-02-2021,23023,25332
11-02-2021,5103,11411
11-02-2021,5057,7302
11-02-2021,29123,4231
11-02-2021,37085,47086
11-02-2021,36109,72953
11-02-2021,42009,16687
11-02-2021,13297,22118
11-02-2021,22067,10063
11-02-2021,36097,10207
11-02-2021,46073,939
11-02-2021,53029,50719
11-02-2021,55063,72888
11-02-2021,21177,14175
11-02-2021,22075,12697
11-02-2021,1061,9063
11-02-2021,12133,7404
11-02-2021,46041,3431
11-02-2021,51073,20229
11-02-2021,51036,3243
11-02-2021,17037,52987
11-02-2021,28079,9634
11-02-2021,42129,189197
11-02-2021,1011,4548
11-02-2021,13159,2348
11-02-2021,20203,968
11-02-2021,18125,6636
11-02-2021,34031,307085
11-02-2021,19085,6638
11-02-2021,12093,17886
11-02-2021,29147,9805
11-02-2021,17003,1533
11-02-2021,47155,44140
11-02-2021,19135,3251
11-02-2021,26007,14737
11-02-2021,29129,1160
11-02-2021,55001,10412
11-02-2021,13005,1471
11-02-2021,54063,3967
11-02-2021,30013,39480
11-02-2021,51179,75151
11-02-2021,51127,11127
11-02-2021,26021,78601
11-02-2021,13137,8799
11-02-2021,51580,1863
11-02-2021,56043,2898
11-02-2021,26123,20095
11-02-2021,29181,3467
11-02-2021,39085,135799
11-02-2021,51740,78261
11-02-2021,1107,8668
11-02-2021,42007,80608
11-02-2021,20093,1810
11-02-2021,37169,19025
11-02-2021,12065,7797
11-02-2021,29173,2685
11-02-2021,26153,4235
11-02-2021,47005,6434
11-02-2021,17039,7523
11-02-2021,5079,4119
11-02-2021,36075,63140
11-02-2021,26027,20339
11-02-2021,19161,4727
11-02-2021,48049,13730
11-02-2021,17027,19375
11-02-2021,37097,84389
11-02-2021,47181,6245
11-02-2021,28157,4984
11-02-2021,35051,6493
11-02-2021,12069,221008
11-02-2021,48333,1954
11-02-2021,46105,853
11-02-2021,48375,46660
11-02-2021,35057,6661
11-02-2021,46063,221
11-02-2021,21149,4246
11-02-2021,48339,292610
11-02-2021,51093,16895
11-02-2021,37177,1786
11-02-2021,17035,3843
11-02-2021,8055,3415
11-02-2021,26149,25179
11-02-2021,21213,8518
11-02-2021,20207,1219
11-02-2021,5099,3192
11-02-2021,5089,5408
11-02-2021,16003,1651
11-02-2021,38033,461
11-02-2021,6039,71863
11-02-2021,1099,8162
11-02-2021,28139,8356
11-02-2021,19179,15748
11-02-2021,46097,1071
11-02-2021,41001,10724
11-02-2021,48117,7080
11-02-2021,28019,2660
11-02-2021,37021,153278
11-02-2021,22025,3463
11-02-2021,42097,50572
11-02-2021,40077,3113
11-02-2021,55009,153074
11-02-2021,27053,819781
11-02-2021,39167,29359
11-02-2021,28065,4421
11-02-2021,41033,40908
11-02-2021,5149,9401
11-02-2021,21059,49643
11-02-2021,20123,2960
11-02-2021,55005,22086
11-02-2021,47097,8648
11-02-2021,31171,166
11-02-2021,1077,38639
11-02-2021,35059,1691
11-02-2021,2170,36677
11-02-2021,13163,5014
11-02-2021,1073,338159
11-02-2021,42093,13119
11-02-2021,28027,9987
11-02-2021,19061,57121
11-02-2021,27119,14316
11-02-2021,48255,7941
11-02-2021,50007,106368
11-02-2021,29159,16322
11-02-2021,55131,71264
11-02-2021,30089,4293
11-02-2021,36081,1670166
11-02-2021,16075,6604
11-02-2021,6055,93801
11-02-2021,26145,92500
11-02-2021,35007,6759
11-02-2021,36117,50862
11-02-2021,21189,1849
11-02-2021,19149,12032
11-02-2021,24031,814356
11-02-2021,6001,1191672
11-02-2021,18039,79757
11-02-2021,6011,11167
11-02-2021,8001,307979
11-02-2021,1021,14015
11-02-2021,31129,1908
11-02-2021,12019,97008
11-02-2021,13113,39902
11-02-2021,12091,110743
11-02-2021,36051,34045
11-02-2021,22089,26407
11-02-2021,25013,270309
11-02-2021,39141,35058
11-02-2021,18119,8211
11-02-2021,6097,339865
11-02-2021,39017,192695
11-02-2021,37001,87736
11-02-2021,45033,12340
11-02-2021,50019,14060
11-02-2021,20195,1036
11-02-2021,31039,4191
11-02-2021,53041,37275
11-02-2021,47109,11101
11-02-2021,35027,10486
11-02-2021,56039,19110
11-02-2021,12131,31611
11-02-2021,36027,184127
11-02-2021,55139,94770
11-02-2021,39021,15810
11-02-2021,48129,1001
11-02-2021,2240,2020
11-02-2021,29079,3185
11-02-2021,26069,13142
11-02-2021,28045,17181
11-02-2021,20087,9324
11-02-2021,42107,80801
11-02-2021,37105,30690
11-02-2021,53005,102719
11-02-2021,37043,5429
11-02-2021,5081,4324
11-02-2021,37011,8510
11-02-2021,55081,21973
11-02-2021,48297,4656
11-02-2021,17081,15163
11-02-2021,36029,573207
11-02-2021,36071,226625
11-02-2021,1033,24074
11-02-2021,20109,1188
11-02-2021,8037,40393
11-02-2021,16069,18886
11-02-2021,6075,660898
11-02-2021,18043,41320
11-02-2021,27157,14012
11-02-2021,4001,53249
11-02-2021,12043,4211
11-02-2021,17067,7761
11-02-2021,39049,748098
11-02-2021,29186,7419
11-02-2021,21139,4141
11-02-2021,22109,44594
11-02-2021,53007,49127
11-02-2021,51720,1232
11-02-2021,45057,39081
11-02-2021,29161,17652
11-02-2021,21097,8085
11-02-2021,40121,17573
11-02-2021,1103,46706
11-02-2021,46037,3108
11-02-2021,51199,35845
11-02-2021,39063,34953
11-02-2021,21047,20992
11-02-2021,48257,61960
11-02-2021,6021,13613
11-02-2021,42085,56122
11-02-2021,40039,12669
11-02-2021,17103,18347
11-02-2021,51105,10719
11-02-2021,48009,3738
11-02-2021,51111,5509
11-02-2021,48407,8946
11-02-2021,37179,116187
11-02-2021,8117,23682
11-02-2021,51015,34858
11-02-2021,18055,11965
11-02-2021,21191,5778
11-02-2021,8077,68634
11-02-2021,8101,84288
11-02-2021,42087,22622
11-02-2021,46005,8011
11-02-2021,22055,111031
11-02-2021,50011,16108
11-02-2021,26093,107449
11-02-2021,20137,2612
11-02-2021,19177,2731
11-02-2021,31103,215
11-02-2021,27113,6483
11-02-2021,5055,17647
11-02-2021,13305,9339
11-02-2021,48095,1204
11-02-2021,17161,68759
11-02-2021,42089,94690
11-02-2021,48315,3669
11-02-2021,45027,14215
11-02-2021,18047,7709
11-02-2021,55133,254918
11-02-2021,33003,31611
11-02-2021,40145,34226
11-02-2021,6091,0
11-02-2021,5075,6790
11-02-2021,18111,4060
11-02-2021,29035,1796
11-02-2021,26125,771330
11-02-2021,48125,676
11-02-2021,38013,745
11-02-2021,20151,4030
11-02-2021,38069,1668
11-02-2021,36061,1206190
11-02-2021,48133,5986
11-02-2021,26151,16319
11-02-2021,48277,17782
11-02-2021,17127,4928
11-02-2021,40045,1246
11-02-2021,56045,2233
11-02-2021,27145,81519
11-02-2021,39011,16340
11-02-2021,48381,56960
11-02-2021,36019,52966
11-02-2021,20091,396211
11-02-2021,31099,2784
11-02-2021,55085,21575
11-02-2021,46071,1355
11-02-2021,13057,78409
11-02-2021,30109,251
11-02-2021,5011,5560
11-02-2021,19169,55401
11-02-2021,54073,1032
11-02-2021,27047,15315
11-02-2021,20059,11682
11-02-2021,45081,5715
11-02-2021,48163,9830
11-02-2021,55025,404264
11-02-2021,48417,1081
11-02-2021,49005,62209
11-02-2021,37145,19952
11-02-2021,48165,4240
11-02-2021,46121,4913
11-02-2021,55059,89683
11-02-2021,21107,20719
11-02-2021,5023,9996
11-02-2021,19171,9597
11-02-2021,21063,2373
11-02-2021,21193,14506
11-02-2021,6023,79227
11-02-2021,26053,8582
11-02-2021,42021,66689
11-02-2021,29063,3219
11-02-2021,5051,40876
11-02-2021,48061,276366
11-02-2021,48015,12914
11-02-2021,8017,547
11-02-2021,46075,569
11-02-2021,48099,32237
11-02-2021,25009,515127
11-02-2021,41051,580183
11-02-2021,1001,20007
11-02-2021,13245,69660
11-02-2021,47027,2017
11-02-2021,37053,13417
11-02-2021,47025,12836
11-02-2021,51610,7950
11-02-2021,21105,1470
11-02-2021,8045,34080
11-02-2021,26061,17225
11-02-2021,46019,3647
11-02-2021,28147,5196
11-02-2021,24021,175400
11-02-2021,26089,16899
11-02-2021,31061,1055
11-02-2021,5131,56296
11-02-2021,41071,61204
11-02-2021,20187,900
11-02-2021,45075,42687
11-02-2021,30083,3845
11-02-2021,21081,10803
11-02-2021,16045,6252
11-02-2021,36107,26286
11-02-2021,29097,52361
11-02-2021,48227,12743
11-02-2021,30099,2280
11-02-2021,13121,317746
11-02-2021,1133,4696
11-02-2021,37033,10293
11-02-2021,23011,77977
11-02-2021,47019,20472
11-02-2021,13007,1033
11-02-2021,9011,189538
11-02-2021,31041,3775
11-02-2021,13315,1266
11-02-2021,5127,4436
11-02-2021,19183,11441
11-02-2021,13175,11822
11-02-2021,31139,2479
11-02-2021,19153,293419
11-02-2021,51735,5341
11-02-2021,17179,71184
11-02-2021,37037,37726
11-02-2021,55093,16986
11-02-2021,30019,641
11-02-2021,29141,7100
11-02-2021,40129,1178
11-02-2021,47157,440860
11-02-2021,53039,9890
11-02-2021,54095,1640
11-02-2021,39043,40153
11-02-2021,47009,62581
11-02-2021,31017,970
11-02-2021,28131,7381
11-02-2021,53033,1613929
11-02-2021,53027,39874
11-02-2021,19081,4845
11-02-2021,19105,11198
11-02-2021,17145,9318
11-02-2021,12111,172095
11-02-2021,21221,6235
11-02-2021,26091,47768
11-02-2021,20099,8810
11-02-2021,5071,11807
11-02-2021,51029,6453
11-02-2021,39029,45138
11-02-2021,29139,5178
11-02-2021,56017,1922
11-02-2021,48271,1600
11-02-2021,51013,161875
11-02-2021,54061,16626
11-02-2021,42013,56329
11-02-2021,54091,748
11-02-2021,51177,57431
11-02-2021,46067,3612
11-02-2021,17149,5764
11-02-2021,48497,24431
11-02-2021,20145,3114
11-02-2021,42047,15878
11-02-2021,2198,3057
11-02-2021,19005,6649
11-02-2021,17151,1261
11-02-2021,18173,36503
11-02-2021,8087,12084
11-02-2021,21005,11287
11-02-2021,41045,12798
11-02-2021,6015,10428
11-02-2021,42117,16290
11-02-2021,23001,66900
11-02-2021,46033,4137
11-02-2021,29125,3042
11-02-2021,37127,48574
11-02-2021,45089,15603
11-02-2021,55105,101412
11-02-2021,56035,2925
11-02-2021,51065,15569
11-02-2021,20175,8544
11-02-2021,47103,13007
11-02-2021,53075,20844
11-02-2021,18169,11956
11-02-2021,34015,160559
11-02-2021,40047,27216
11-02-2021,38071,5961
11-02-2021,30023,4865
11-02-2021,39081,29479
11-02-2021,32015,1923
11-02-2021,17071,2495
11-02-2021,31097,2513
11-02-2021,27139,89610
11-02-2021,25005,326540
11-02-2021,30057,3535
11-02-2021,27011,2892
11-02-2021,19035,5532
11-02-2021,38079,7785
11-02-2021,18037,22433
11-02-2021,20199,521
11-02-2021,26095,2576
11-02-2021,29023,13102
11-02-2021,18175,10426
11-02-2021,18081,84335
11-02-2021,31065,1857
11-02-2021,21017,9994
11-02-2021,47175,3074
11-02-2021,21021,15424
11-02-2021,54037,18164
11-02-2021,48113,1402972
11-02-2021,6079,151941
11-02-2021,18041,8299
11-02-2021,28083,15716
11-02-2021,8035,228238
11-02-2021,20041,8821
11-02-2021,24019,17189
11-02-2021,26157,22235
11-02-2021,24023,12917
11-02-2021,30007,1838
11-02-2021,39129,26557
11-02-2021,17015,8084
11-02-2021,39165,133827
11-02-2021,28039,8775
11-02-2021,48275,1309
11-02-2021,42133,248665
11-02-2021,48403,3574
11-02-2021,8057,569
11-02-2021,18101,4592
11-02-2021,38017,93616
11-02-2021,29033,3939
11-02-2021,54043,3385
11-02-2021,48289,5680
11-02-2021,36105,40650
11-02-2021,13107,6673
11-02-2021,39139,47862
11-02-2021,47099,14461
11-02-2021,48059,4688
11-02-2021,39153,306017
11-02-2021,48507,5528
11-02-2021,5061,6559
11-02-2021,20085,7569
11-02-2021,51169,11041
11-02-2021,46027,8418
11-02-2021,23005,229526
11-02-2021,29111,3066
11-02-2021,19137,5094
11-02-2021,28057,7437
11-02-2021,31095,3527
11-02-2021,48147,13929
11-02-2021,37129,130618
11-02-2021,40049,11766
11-02-2021,40041,14298
11-02-2021,8071,8095
11-02-2021,40007,1489
11-02-2021,53059,4259
11-02-2021,28021,4347
11-02-2021,2261,4871
11-02-2021,6073,1739436
11-02-2021,18139,7198
11-02-2021,37103,4292
11-02-2021,17125,6518
11-02-2021,48299,10202
11-02-2021,26085,6385
11-02-2021,22099,19523
11-02-2021,37049,55229
11-02-2021,29207,10509
11-02-2021,21121,10233
11-02-2021,37041,6667
11-02-2021,53057,77851
11-02-2021,48459,12795
11-02-2021,48309,117473
11-02-2021,36005,868984
11-02-2021,46091,2364
11-02-2021,35033,2647
11-02-2021,16065,17384
11-02-2021,32003,1131702
11-02-2021,18127,88973
11-02-2021,48321,15346
11-02-2021,48425,3652
11-02-2021,29101,19685
11-02-2021,30053,6331
11-02-2021,12073,151026
11-02-2021,42071,315839
11-02-2021,47115,11684
11-02-2021,22081,2763
11-02-2021,2013,2313
11-02-2021,27071,6506
11-02-2021,30091,1477
11-02-2021,29510,150228
11-02-2021,19011,13522
11-02-2021,18137,12361
11-02-2021,26003,5365
11-02-2021,18145,23626
11-02-2021,28029,13528
11-02-2021,16081,6510
11-02-2021,55097,39649
11-02-2021,17099,31255
11-02-2021,15003,0
11-02-2021,31123,1470
11-02-2021,13097,42240
11-02-2021,48143,14456
11-02-2021,48011,670
11-02-2021,26077,148835
11-02-2021,42001,51580
11-02-2021,51165,33520
11-02-2021,28031,8421
11-02-2021,29167,11520
11-02-2021,31083,1267
11-02-2021,27055,7292
11-02-2021,45011,10355
11-02-2021,51700,86416
11-02-2021,21175,5891
11-02-2021,39005,20513
11-02-2021,16055,64668
11-02-2021,38003,5441
11-02-2021,16037,1781
11-02-2021,37017,14503
11-02-2021,28121,72754
11-02-2021,17117,22574
11-02-2021,2290,3246
11-02-2021,24035,30293
11-02-2021,6031,59680
11-02-2021,12007,10849
11-02-2021,37035,78746
11-02-2021,29211,2404
11-02-2021,48135,63732
11-02-2021,32017,1798
11-02-2021,40147,19705
11-02-2021,54001,1117
11-02-2021,39107,14358
11-02-2021,46137,692
11-02-2021,12067,3041
11-02-2021,6037,6231572
11-02-2021,31057,567
11-02-2021,41007,24302
11-02-2021,21127,6358
11-02-2021,20057,12718
11-02-2021,40149,3864
11-02-2021,1097,180078
11-02-2021,47147,33165
11-02-2021,13089,244543
11-02-2021,21181,3467
11-02-2021,20161,25397
11-02-2021,51155,13913
11-02-2021,30067,8701
11-02-2021,12083,189348
11-02-2021,18015,6384
11-02-2021,48101,434
11-02-2021,27073,3488
11-02-2021,31179,3497
11-02-2021,5037,7703
11-02-2021,48183,50694
11-02-2021,49015,3899
11-02-2021,40101,30684
11-02-2021,35037,3600
11-02-2021,55047,9528
11-02-2021,6115,35081
11-02-2021,26127,13206
11-02-2021,19097,9486
11-02-2021,6043,0
11-02-2021,17159,6548
11-02-2021,6029,402828
11-02-2021,26129,8792
11-02-2021,36115,36587
11-02-2021,31053,17315
11-02-2021,18129,11191
11-02-2021,21145,32769
11-02-2021,29039,4232
11-02-2021,39079,13538
11-02-2021,26025,63135
11-02-2021,17137,16823
11-02-2021,39131,10969
11-02-2021,29069,9702
11-02-2021,48399,4156
11-02-2021,6033,34160
11-02-2021,31003,2180
11-02-2021,50015,13866
11-02-2021,27149,4977
11-02-2021,18021,13491
11-02-2021,45071,18430
11-02-2021,13213,6504
11-02-2021,39057,98727
11-02-2021,8007,7392
11-02-2021,18151,15297
11-02-2021,27165,5505
11-02-2021,30077,2874
11-02-2021,40109,454132
11-02-2021,24001,35176
11-02-2021,35009,21592
11-02-2021,28149,23490
11-02-2021,2188,3914
11-02-2021,29143,5177
11-02-2021,51089,18797
11-02-2021,13109,2284
11-02-2021,31185,6512
11-02-2021,19191,11348
11-02-2021,20097,1149
11-02-2021,31007,199
11-02-2021,24045,51931
11-02-2021,18011,43366
11-02-2021,28151,19376
11-02-2021,40037,27885
11-02-2021,56023,7218
11-02-2021,40051,18994
11-02-2021,39055,52143
11-02-2021,35028,14711
11-02-2021,29027,19087
11-02-2021,48211,1450
11-02-2021,40135,14586
11-02-2021,21057,2609
11-02-2021,55037,2243
11-02-2021,54005,6535
11-02-2021,46039,1778
11-02-2021,47011,39929
11-02-2021,2195,2194
11-02-2021,17109,13294
11-02-2021,2100,1631
11-02-2021,33001,34701
11-02-2021,48005,36272
11-02-2021,17121,15062
11-02-2021,18053,25424
11-02-2021,1015,47143
11-02-2021,26139,153634
11-02-2021,38059,12168
11-02-2021,40069,4125
11-02-2021,13197,1449
11-02-2021,26015,27488
11-02-2021,37141,28845
11-02-2021,30087,6578
11-02-2021,13029,13324
11-02-2021,12059,5181
11-02-2021,31153,105609
11-02-2021,19175,5746
11-02-2021,20089,1212
11-02-2021,47033,6064
11-02-2021,49051,17526
11-02-2021,39095,221296
11-02-2021,38043,724
11-02-2021,19155,47797
11-02-2021,29019,99776
11-02-2021,53047,26311
11-02-2021,6095,259299
11-02-2021,13269,2305
11-02-2021,17183,31261
11-02-2021,37087,32187
11-02-2021,46099,111143
11-02-2021,20155,28307
11-02-2021,19163,92922
11-02-2021,29071,51948
11-02-2021,39089,87447
11-02-2021,6005,19631
11-02-2021,17139,5705
11-02-2021,10001,87571
11-02-2021,29021,29990
11-02-2021,12039,24186
11-02-2021,28135,5140
11-02-2021,20015,28183
11-02-2021,19043,7824
11-02-2021,22003,8380
11-02-2021,31125,948
11-02-2021,29179,1469
11-02-2021,22053,10427
11-02-2021,37151,56215
11-02-2021,26109,14933
11-02-2021,28109,22800
11-02-2021,19151,3230
11-02-2021,39051,20066
11-02-2021,8105,6293
11-02-2021,37135,100033
11-02-2021,21201,727
11-02-2021,21211,20343
11-02-2021,48269,55
11-02-2021,53037,23597
11-02-2021,1023,7366
11-02-2021,19087,9815
11-02-2021,37115,11091
11-02-2021,42051,69446
11-02-2021,55031,16723
11-01-2021,4013,2248929
11-01-2021,1113,19856
11-01-2021,25027,511064
11-01-2021,20069,2385
11-01-2021,18003,181775
11-01-2021,13287,1751
11-01-2021,18131,5137
11-01-2021,24009,56749
11-01-2021,21023,3500
11-01-2021,39131,10965
11-01-2021,31089,3852
11-01-2021,8107,17597
11-01-2021,13175,11821
11-01-2021,26087,38035
11-01-2021,54093,2104
11-01-2021,18039,79735
11-01-2021,45057,39038
11-01-2021,9001,683593
11-01-2021,53061,508422
11-01-2021,51145,11426
11-01-2021,48249,19896
11-01-2021,26033,24036
11-01-2021,51740,78233
11-01-2021,40039,12665
11-01-2021,37199,8353
11-01-2021,37025,105757
11-01-2021,41033,40883
11-01-2021,13079,2301
11-01-2021,1095,39106
11-01-2021,29183,221223
11-01-2021,13103,14580
11-01-2021,30039,1144
11-01-2021,17025,4681
11-01-2021,8057,569
11-01-2021,28025,8021
11-01-2021,51775,11798
11-01-2021,36097,10198
11-01-2021,22053,10420
11-01-2021,48267,1756
11-01-2021,40051,18976
11-01-2021,48027,191334
11-01-2021,56029,12035
11-01-2021,51147,6938
11-01-2021,13109,2284
11-01-2021,8065,4380
11-01-2021,6027,0
11-01-2021,35025,27461
11-01-2021,26133,9124
11-01-2021,23021,9538
11-01-2021,27011,2892
11-01-2021,48443,384
11-01-2021,29217,6560
11-01-2021,51730,10418
11-01-2021,37089,60659
11-01-2021,12099,901071
11-01-2021,13101,600
11-01-2021,21141,12518
11-01-2021,17027,19371
11-01-2021,16013,15743
11-01-2021,51073,20207
11-01-2021,51077,5932
11-01-2021,29169,29176
11-01-2021,37125,52039
11-01-2021,42121,20385
11-01-2021,17053,6488
11-01-2021,48497,24401
11-01-2021,41007,24277
11-01-2021,30081,19526
11-01-2021,31115,179
11-01-2021,17033,8280
11-01-2021,2195,2192
11-01-2021,4005,98493
11-01-2021,28101,9850
11-01-2021,19153,292774
11-01-2021,45067,13425
11-01-2021,42069,140323
11-01-2021,46043,1281
11-01-2021,2290,3246
11-01-2021,53003,8516
11-01-2021,2198,3057
11-01-2021,36039,26784
11-01-2021,20007,1906
11-01-2021,38003,5441
11-01-2021,17121,15057
11-01-2021,48015,12908
11-01-2021,22097,30507
11-01-2021,27041,19579
11-01-2021,24025,161534
11-01-2021,29063,3219
11-01-2021,27031,3931
11-01-2021,47137,2035
11-01-2021,49023,3793
11-01-2021,5061,6554
11-01-2021,5065,4625
11-01-2021,6071,1077614
11-01-2021,27127,7173
11-01-2021,35031,51575
11-01-2021,51820,9570
11-01-2021,47025,12800
11-01-2021,38085,1664
11-01-2021,12095,858882
11-01-2021,25015,95254
11-01-2021,36081,1668914
11-01-2021,48165,4234
11-01-2021,42089,94685
11-01-2021,26083,1157
11-01-2021,19191,11330
11-01-2021,46011,15585
11-01-2021,45075,42666
11-01-2021,31087,849
11-01-2021,48051,8127
11-01-2021,29077,130867
11-01-2021,6055,93768
11-01-2021,42057,4557
11-01-2021,26131,3737
11-01-2021,48201,2649809
11-01-2021,31073,710
11-01-2021,27063,4309
11-01-2021,5073,2512
11-01-2021,8079,563
11-01-2021,21099,6094
11-01-2021,30075,332
11-01-2021,37103,4290
11-01-2021,20127,2846
11-01-2021,55009,152715
11-01-2021,18033,17095
11-01-2021,47069,10158
11-01-2021,28117,9790
11-01-2021,48445,4782
11-01-2021,41025,3094
11-01-2021,13275,10869
11-01-2021,21027,7947
11-01-2021,46061,1283
11-01-2021,45085,47355
11-01-2021,17169,3157
11-01-2021,21125,22196
11-01-2021,40109,453835
11-01-2021,5133,6877
11-01-2021,42085,56122
11-01-2021,19065,9857
11-01-2021,1043,29301
11-01-2021,26107,16703
11-01-2021,26035,13311
11-01-2021,36075,63117
11-01-2021,27163,158419
11-01-2021,16035,3294
11-01-2021,8014,50746
11-01-2021,16077,3229
11-01-2021,37055,25112
11-01-2021,13313,23758
11-01-2021,54061,16625
11-01-2021,29209,11233
11-01-2021,29213,20711
11-01-2021,45025,14939
11-01-2021,18049,7407
11-01-2021,36013,67206
11-01-2021,23013,29904
11-01-2021,48191,1188
11-01-2021,6031,59588
11-01-2021,20167,2688
11-01-2021,21147,6014
11-01-2021,28075,33837
11-01-2021,19083,8586
11-01-2021,39161,11023
11-01-2021,9009,594149
11-01-2021,13003,1443
11-01-2021,18103,13529
11-01-2021,39125,7236
11-01-2021,17045,7390
11-01-2021,21225,5304
11-01-2021,39129,26540
11-01-2021,36115,36577
11-01-2021,51107,261558
11-01-2021,5099,3190
11-01-2021,48137,666
11-01-2021,13173,1216
11-01-2021,48377,5429
11-01-2021,32023,19348
11-01-2021,20113,14278
11-01-2021,6105,0
11-01-2021,21117,89310
11-01-2021,40011,3978
11-01-2021,51045,1631
11-01-2021,46013,19051
11-01-2021,8097,13019
11-01-2021,55015,25364
11-01-2021,21111,436427
11-01-2021,32019,21345
11-01-2021,29007,8565
11-01-2021,22125,12786
11-01-2021,16081,6508
11-01-2021,34011,65977
11-01-2021,48381,56938
11-01-2021,29201,15333
11-01-2021,48139,87592
11-01-2021,4011,3631
11-01-2021,48007,12217
11-01-2021,51155,13912
11-01-2021,21037,52153
11-01-2021,21197,5811
11-01-2021,22063,50480
11-01-2021,13147,7109
11-01-2021,51009,13774
11-01-2021,48315,3748
11-01-2021,40085,3888
11-01-2021,1129,6870
11-01-2021,53021,42805
11-01-2021,27137,117671
11-01-2021,42107,80801
11-01-2021,27047,15315
11-01-2021,19025,5283
11-01-2021,31181,1237
11-01-2021,46051,3039
11-01-2021,1057,5079
11-01-2021,12097,240931
11-01-2021,42025,37228
11-01-2021,19073,4719
11-01-2021,21235,14308
11-01-2021,48063,4593
11-01-2021,51061,38588
11-01-2021,31091,266
11-01-2021,15001,0
11-01-2021,21063,2371
11-01-2021,10003,332736
11-01-2021,18173,36497
11-01-2021,41015,11621
11-01-2021,16049,4446
11-01-2021,40083,14598
11-01-2021,24011,17334
11-01-2021,21219,4552
11-01-2021,5091,11786
11-01-2021,37187,5101
11-01-2021,47129,9888
11-01-2021,48483,1870
11-01-2021,48103,1535
11-01-2021,5129,2816
11-01-2021,4021,215048
11-01-2021,22095,22412
11-01-2021,18129,11188
11-01-2021,5089,5408
11-01-2021,20121,14770
11-01-2021,54103,1610
11-01-2021,21179,21309
11-01-2021,40123,17724
11-01-2021,31055,331675
11-01-2021,45045,256197
11-01-2021,48459,12785
11-01-2021,49053,79489
11-01-2021,49001,2739
11-01-2021,33019,24646
11-01-2021,29053,6880
11-01-2021,40015,16439
11-01-2021,51620,2921
11-01-2021,18015,6381
11-01-2021,42123,17412
11-01-2021,37145,19946
11-01-2021,48367,58329
11-01-2021,37153,19074
11-01-2021,37195,37876
11-01-2021,27029,3325
11-01-2021,45003,71671
11-01-2021,48081,1159
11-01-2021,53037,23544
11-01-2021,28159,7840
11-01-2021,19063,4267
11-01-2021,30047,15635
11-01-2021,17111,183423
11-01-2021,1061,9060
11-01-2021,39055,52129
11-01-2021,1031,18272
11-01-2021,8071,8072
11-01-2021,8001,307753
11-01-2021,8075,7574
11-01-2021,33001,34643
11-01-2021,29099,88723
11-01-2021,21223,3306
11-01-2021,51735,5341
11-01-2021,47047,20251
11-01-2021,39151,181214
11-01-2021,16065,17366
11-01-2021,6103,23515
11-01-2021,53075,20818
