date,fips,deaths
2021-11-19,48213,346
2021-11-19,48215,3489
2021-11-19,48217,168
2021-11-19,48219,133
2021-11-19,48221,210
2021-11-19,48223,146
2021-11-19,48225,86
2021-11-19,48227,141
2021-11-19,48229,14
2021-11-19,48231,310
2021-11-19,48233,94
2021-11-19,48235,2
2021-11-19,48237,21
2021-11-19,48239,52
2021-11-19,48241,161
2021-11-19,48243,6
2021-11-19,48245,723
2021-11-19,48247,20
2021-11-19,48249,181
2021-11-19,48251,564
2021-11-19,48253,76
2021-11-19,48255,58
2021-11-19,48257,434
2021-11-19,48259,102
2021-11-19,48261,2
2021-11-19,48263,3
2021-11-19,48265,137
2021-11-19,48267,11
2021-11-19,48269,0
2021-11-19,48271,10
2021-11-19,48273,132
2021-11-19,48275,21
2021-11-19,48277,215
2021-11-19,48279,91
2021-11-19,48281,68
2021-11-19,48283,40
2021-11-19,48285,98
2021-11-19,48287,54
2021-11-19,48289,70
2021-11-19,48291,357
2021-11-19,48293,111
2021-11-19,48295,12
2021-11-19,48297,38
2021-11-19,48299,76
2021-11-19,48301,0
2021-11-19,48303,1035
2021-11-19,48305,27
2021-11-19,48313,45
2021-11-19,48315,51
2021-11-19,48317,24
2021-11-19,48319,8
2021-11-19,48321,159
2021-11-19,48323,412
2021-11-19,48307,38
2021-11-19,48309,748
2021-11-19,48311,8
2021-11-19,48325,167
2021-11-19,48327,11
2021-11-19,48329,379
2021-11-19,48331,89
2021-11-19,48333,28
2021-11-19,48335,41
2021-11-19,48337,96
2021-11-19,48339,1106
2021-11-19,48341,88
2021-11-19,48343,56
2021-11-19,48345,9
2021-11-19,48347,233
2021-11-19,48349,189
2021-11-19,48351,54
2021-11-19,48353,79
2021-11-19,48355,1283
2021-11-19,48357,38
2021-11-19,48359,6
2021-11-19,48361,294
2021-11-19,48363,122
2021-11-19,48365,108
2021-11-19,48367,338
2021-11-19,48369,41
2021-11-19,48371,52
2021-11-19,48373,213
2021-11-19,48375,563
2021-11-19,48377,28
2021-11-19,48379,48
2021-11-19,48381,368
2021-11-19,48383,10
2021-11-19,48385,20
2021-11-19,48387,55
2021-11-19,48389,57
2021-11-19,48391,31
2021-11-19,48393,1
2021-11-19,48395,66
2021-11-19,48397,223
2021-11-19,48399,54
2021-11-19,48401,187
2021-11-19,48403,75
2021-11-19,48405,36
2021-11-19,48407,80
2021-11-19,48409,295
2021-11-19,48411,28
2021-11-19,48413,9
2021-11-19,48415,84
2021-11-19,48417,6
2021-11-19,48419,110
2021-11-19,48421,15
2021-11-19,48423,818
2021-11-19,48425,24
2021-11-19,48427,332
2021-11-19,48429,37
2021-11-19,48431,5
2021-11-19,48433,6
2021-11-19,48435,11
2021-11-19,48437,22
2021-11-19,48439,4866
2021-11-19,48441,581
2021-11-19,48443,3
2021-11-19,48445,67
2021-11-19,48447,7
2021-11-19,48449,104
2021-11-19,48451,392
2021-11-19,48453,1463
2021-11-19,48455,60
2021-11-19,48457,73
2021-11-19,48459,153
2021-11-19,48461,15
2021-11-19,48463,117
2021-11-19,48465,254
2021-11-19,48467,223
2021-11-19,48469,351
2021-11-19,48471,185
2021-11-19,48473,83
2021-11-19,48475,34
2021-11-19,48477,132
2021-11-19,48479,974
2021-11-19,48481,189
2021-11-19,48483,14
2021-11-19,48485,530
2021-11-19,48487,64
2021-11-19,48489,113
2021-11-19,48491,724
2021-11-19,48493,141
2021-11-19,48495,29
2021-11-19,48497,205
2021-11-19,48499,229
2021-11-19,48501,34
2021-11-19,48503,72
2021-11-19,48505,45
2021-11-19,48507,55
2021-11-19,49001,13
2021-11-19,49003,94
2021-11-19,49005,74
2021-11-19,49007,33
2021-11-19,49009,0
2021-11-19,49011,282
2021-11-19,49013,19
2021-11-19,49015,23
2021-11-19,49017,12
2021-11-19,49019,5
2021-11-19,49021,59
2021-11-19,49023,18
2021-11-19,49025,12
2021-11-19,49027,27
2021-11-19,49029,13
2021-11-19,49031,2
2021-11-19,49033,0
2021-11-19,49035,1214
2021-11-19,49037,43
2021-11-19,49039,40
2021-11-19,49041,18
2021-11-19,49043,19
2021-11-19,49045,75
2021-11-19,49047,54
2021-11-19,49049,583
2021-11-19,49051,29
2021-11-19,49053,313
2021-11-19,49055,0
2021-11-19,49057,312
2021-11-19,50001,8
2021-11-19,50003,31
2021-11-19,50005,21
2021-11-19,50007,131
2021-11-19,50009,2
2021-11-19,50011,52
2021-11-19,50013,2
2021-11-19,50015,9
2021-11-19,50017,6
2021-11-19,50019,22
2021-11-19,50021,30
2021-11-19,50023,28
2021-11-19,50025,26
2021-11-19,50027,33
2021-11-19,51001,80
2021-11-19,51003,108
2021-11-19,51510,153
2021-11-19,51005,82
2021-11-19,51007,42
2021-11-19,51009,61
2021-11-19,51011,36
2021-11-19,51013,274
2021-11-19,51015,133
2021-11-19,51017,15
2021-11-19,51019,162
2021-11-19,51021,17
2021-11-19,51023,54
2021-11-19,51520,48
2021-11-19,51025,33
2021-11-19,51027,71
2021-11-19,51029,38
2021-11-19,51530,28
2021-11-19,51031,145
2021-11-19,51033,52
2021-11-19,51035,103
2021-11-19,51036,21
2021-11-19,51037,28
2021-11-19,51540,60
2021-11-19,51550,368
2021-11-19,51041,563
2021-11-19,51043,28
2021-11-19,51570,69
2021-11-19,51580,18
2021-11-19,51045,10
2021-11-19,51047,88
2021-11-19,51049,19
2021-11-19,51590,195
2021-11-19,51051,29
2021-11-19,51053,58
2021-11-19,51595,45
2021-11-19,51057,20
2021-11-19,51059,1176
2021-11-19,51600,35
2021-11-19,51610,14
2021-11-19,51061,88
2021-11-19,51063,31
2021-11-19,51065,27
2021-11-19,51067,110
2021-11-19,51620,44
2021-11-19,51069,158
2021-11-19,51630,26
2021-11-19,51640,64
2021-11-19,51071,32
2021-11-19,51073,79
2021-11-19,51075,31
2021-11-19,51077,48
2021-11-19,51079,45
2021-11-19,51081,26
2021-11-19,51083,112
2021-11-19,51650,244
2021-11-19,51085,199
2021-11-19,51660,112
2021-11-19,51087,730
2021-11-19,51089,169
2021-11-19,51091,4
2021-11-19,51670,88
2021-11-19,51093,91
2021-11-19,51095,95
2021-11-19,51097,8
2021-11-19,51099,24
2021-11-19,51101,24
2021-11-19,51103,23
2021-11-19,51105,61
2021-11-19,51678,36
2021-11-19,51107,303
2021-11-19,51109,52
2021-11-19,51111,22
2021-11-19,51680,195
2021-11-19,51113,23
2021-11-19,51683,53
2021-11-19,51685,14
2021-11-19,51690,91
2021-11-19,51115,24
2021-11-19,51117,86
2021-11-19,51119,33
2021-11-19,51121,112
2021-11-19,51125,19
2021-11-19,51127,26
2021-11-19,51700,304
2021-11-19,51710,355
2021-11-19,51131,46
2021-11-19,51133,36
2021-11-19,51720,15
2021-11-19,51135,70
2021-11-19,51137,61
2021-11-19,51139,84
2021-11-19,51141,58
2021-11-19,51730,103
2021-11-19,51143,130
2021-11-19,51735,22
2021-11-19,51740,248
2021-11-19,51145,28
2021-11-19,51147,52
2021-11-19,51149,49
2021-11-19,51153,578
2021-11-19,51155,92
2021-11-19,51750,35
2021-11-19,51157,5
2021-11-19,51159,16
2021-11-19,51760,366
2021-11-19,51161,182
2021-11-19,51770,251
2021-11-19,51163,65
2021-11-19,51165,165
2021-11-19,51167,68
2021-11-19,51775,64
2021-11-19,51169,83
2021-11-19,51171,171
2021-11-19,51173,122
2021-11-19,51175,67
2021-11-19,51177,159
2021-11-19,51179,109
2021-11-19,51790,82
2021-11-19,51800,244
2021-11-19,51181,11
2021-11-19,51183,29
2021-11-19,51185,114
2021-11-19,51810,568
2021-11-19,51187,94
2021-11-19,51191,156
2021-11-19,51820,50
2021-11-19,51193,37
2021-11-19,51830,13
2021-11-19,51840,57
2021-11-19,51195,129
2021-11-19,51197,105
2021-11-19,51199,83
2021-11-19,53001,34
2021-11-19,53003,50
2021-11-19,53005,376
2021-11-19,53007,114
2021-11-19,53009,68
2021-11-19,53011,525
2021-11-19,53013,9
2021-11-19,53015,254
2021-11-19,53017,43
2021-11-19,53019,15
2021-11-19,53021,181
2021-11-19,53023,7
2021-11-19,53025,184
2021-11-19,53027,142
2021-11-19,53029,49
2021-11-19,53031,17
2021-11-19,53033,2068
2021-11-19,53035,244
2021-11-19,53037,55
2021-11-19,53039,26
2021-11-19,53041,163
2021-11-19,53043,24
2021-11-19,53045,80
2021-11-19,53047,92
2021-11-19,53049,34
2021-11-19,53051,24
2021-11-19,53053,938
2021-11-19,53055,0
2021-11-19,53057,126
2021-11-19,53059,7
2021-11-19,53061,780
2021-11-19,53063,1070
2021-11-19,53065,99
2021-11-19,53067,254
2021-11-19,53069,5
2021-11-19,53071,112
2021-11-19,53073,172
2021-11-19,53075,82
2021-11-19,53077,619
2021-11-19,54001,51
2021-11-19,54003,190
2021-11-19,54005,60
2021-11-19,54007,23
2021-11-19,54009,75
2021-11-19,54011,280
2021-11-19,54013,5
2021-11-19,54015,21
2021-11-19,54017,11
2021-11-19,54019,134
2021-11-19,54021,14
2021-11-19,54023,36
2021-11-19,54025,102
2021-11-19,54027,50
2021-11-19,54029,118
2021-11-19,54031,31
2021-11-19,54033,173
2021-11-19,54035,88
2021-11-19,54037,89
2021-11-19,54039,522
2021-11-19,54041,57
2021-11-19,54043,49
2021-11-19,54045,140
2021-11-19,54049,117
2021-11-19,54051,117
2021-11-19,54053,61
2021-11-19,54047,52
2021-11-19,54055,182
2021-11-19,54057,118
2021-11-19,54059,84
2021-11-19,54061,147
2021-11-19,54063,26
2021-11-19,54065,48
2021-11-19,54067,57
2021-11-19,54069,114
2021-11-19,54071,15
2021-11-19,54073,30
2021-11-19,54075,18
2021-11-19,54077,97
2021-11-19,54079,132
2021-11-19,54081,189
2021-11-19,54083,53
2021-11-19,54085,21
2021-11-19,54087,24
2021-11-19,54089,32
2021-11-19,54091,41
2021-11-19,54093,30
2021-11-19,54095,24
2021-11-19,54097,67
2021-11-19,54099,88
2021-11-19,54101,24
2021-11-19,54103,58
2021-11-19,54105,15
2021-11-19,54107,259
2021-11-19,54109,67
2021-11-19,55001,35
2021-11-19,55003,19
2021-11-19,55005,97
2021-11-19,55007,25
2021-11-19,55009,333
2021-11-19,55011,8
2021-11-19,55013,33
2021-11-19,55015,68
2021-11-19,55017,126
2021-11-19,55019,85
2021-11-19,55021,85
2021-11-19,55023,23
2021-11-19,55025,382
2021-11-19,55027,236
2021-11-19,55029,41
2021-11-19,55031,66
2021-11-19,55033,48
2021-11-19,55035,145
2021-11-19,55037,14
2021-11-19,55039,168
2021-11-19,55041,33
2021-11-19,55043,119
2021-11-19,55045,35
2021-11-19,55047,36
2021-11-19,55049,17
2021-11-19,55051,42
2021-11-19,55053,34
2021-11-19,55055,164
2021-11-19,55057,39
2021-11-19,55059,399
2021-11-19,55061,48
2021-11-19,55063,123
2021-11-19,55065,12
2021-11-19,55067,59
2021-11-19,55069,113
2021-11-19,55071,114
2021-11-19,55073,309
2021-11-19,55075,81
2021-11-19,55077,37
2021-11-19,55078,11
2021-11-19,55079,1678
2021-11-19,55081,56
2021-11-19,55083,77
2021-11-19,55085,95
2021-11-19,55087,279
2021-11-19,55089,123
2021-11-19,55091,10
2021-11-19,55093,52
2021-11-19,55095,89
2021-11-19,55097,105
2021-11-19,55099,14
2021-11-19,55101,471
2021-11-19,55103,29
2021-11-19,55105,256
2021-11-19,55107,35
2021-11-19,55111,75
2021-11-19,55113,37
2021-11-19,55115,92
2021-11-19,55117,196
2021-11-19,55109,87
2021-11-19,55119,47
2021-11-19,55121,52
2021-11-19,55123,66
2021-11-19,55125,60
2021-11-19,55127,195
2021-11-19,55129,29
2021-11-19,55131,232
2021-11-19,55133,752
2021-11-19,55135,190
2021-11-19,55137,56
2021-11-19,55139,279
2021-11-19,55141,140
2021-11-19,56001,36
2021-11-19,56003,56
2021-11-19,56005,115
2021-11-19,56007,43
2021-11-19,56009,39
2021-11-19,56011,20
2021-11-19,56013,138
2021-11-19,56015,46
2021-11-19,56017,10
2021-11-19,56019,16
2021-11-19,56021,205
2021-11-19,56023,24
2021-11-19,56025,202
2021-11-19,56027,7
2021-11-19,56029,98
2021-11-19,56031,26
2021-11-19,56033,55
2021-11-19,56035,22
2021-11-19,56037,97
2021-11-19,56039,14
2021-11-19,56041,30
2021-11-19,56043,35
2021-11-19,56045,13
2021-11-18,1001,156
2021-11-18,1003,586
2021-11-18,1005,79
2021-11-18,1007,93
2021-11-18,1009,190
2021-11-18,1011,45
2021-11-18,1013,100
2021-11-18,1015,517
2021-11-18,1017,143
2021-11-18,1019,62
2021-11-18,1021,169
2021-11-18,1023,28
2021-11-18,1025,86
2021-11-18,1027,69
2021-11-18,1029,60
2021-11-18,1031,191
2021-11-18,1033,207
2021-11-18,1035,62
2021-11-18,1037,43
2021-11-18,1039,191
2021-11-18,1041,75
2021-11-18,1043,300
2021-11-18,1045,191
2021-11-18,1047,208
2021-11-18,1049,268
2021-11-18,1051,294
2021-11-18,1053,139
2021-11-18,1055,517
2021-11-18,1057,85
2021-11-18,1059,108
2021-11-18,1061,134
2021-11-18,1063,45
2021-11-18,1065,89
2021-11-18,1067,66
2021-11-18,1069,422
2021-11-18,1071,194
2021-11-18,1073,2000
2021-11-18,1075,52
2021-11-18,1077,305
2021-11-18,1079,127
2021-11-18,1081,260
2021-11-18,1083,218
2021-11-18,1085,68
2021-11-18,1087,64
2021-11-18,1089,728
2021-11-18,1091,93
2021-11-18,1093,129
2021-11-18,1095,318
2021-11-18,1097,1377
2021-11-18,1099,66
2021-11-18,1101,781
2021-11-18,1103,405
2021-11-18,1105,40
2021-11-18,1107,87
2021-11-18,1109,109
2021-11-18,1111,67
2021-11-18,1113,64
2021-11-18,1117,365
2021-11-18,1115,354
2021-11-18,1119,40
2021-11-18,1121,299
2021-11-18,1123,202
2021-11-18,1125,638
2021-11-18,1127,378
2021-11-18,1129,52
2021-11-18,1131,38
2021-11-18,1133,107
2021-11-18,2013,3
2021-11-18,2016,1
2021-11-18,2020,379
2021-11-18,2050,27
2021-11-18,2068,1
2021-11-18,2070,7
2021-11-18,2090,105
2021-11-18,2100,1
2021-11-18,2110,12
2021-11-18,2122,62
2021-11-18,2130,11
2021-11-18,2150,9
2021-11-18,2158,9
2021-11-18,2170,134
2021-11-18,2180,2
2021-11-18,2185,7
2021-11-18,2188,9
2021-11-18,2195,2
2021-11-18,2198,6
2021-11-18,2220,4
2021-11-18,2230,0
2021-11-18,2240,11
2021-11-18,2261,9
2021-11-18,2275,0
2021-11-18,2290,7
2021-11-18,4001,499
2021-11-18,4003,369
2021-11-18,4005,375
2021-11-18,4007,269
2021-11-18,4009,122
2021-11-18,4011,17
2021-11-18,4012,102
2021-11-18,4013,12536
2021-11-18,4015,1017
2021-11-18,4017,656
2021-11-18,4019,2831
2021-11-18,4021,1141
2021-11-18,4023,196
2021-11-18,4025,756
2021-11-18,4027,922
2021-11-18,5001,59
2021-11-18,5003,50
2021-11-18,5005,186
2021-11-18,5007,624
2021-11-18,5009,130
2021-11-18,5011,41
2021-11-18,5013,8
2021-11-18,5015,75
2021-11-18,5017,47
2021-11-18,5019,60
2021-11-18,5021,74
2021-11-18,5023,94
2021-11-18,5025,33
2021-11-18,5027,74
2021-11-18,5029,46
2021-11-18,5031,248
2021-11-18,5033,179
2021-11-18,5035,179
2021-11-18,5037,65
2021-11-18,5039,19
2021-11-18,5041,33
2021-11-18,5043,55
2021-11-18,5045,226
2021-11-18,5047,55
2021-11-18,5049,66
2021-11-18,5051,398
2021-11-18,5053,50
2021-11-18,5055,124
2021-11-18,5057,41
2021-11-18,5059,107
2021-11-18,5061,38
2021-11-18,5063,160
2021-11-18,5065,55
2021-11-18,5067,46
2021-11-18,5069,227
2021-11-18,5071,58
2021-11-18,5073,28
2021-11-18,5075,59
2021-11-18,5077,52
2021-11-18,5079,57
2021-11-18,5081,80
2021-11-18,5083,50
2021-11-18,5085,175
2021-11-18,5087,40
2021-11-18,5089,61
2021-11-18,5091,141
2021-11-18,5093,145
2021-11-18,5095,25
2021-11-18,5097,46
2021-11-18,5099,40
2021-11-18,5101,39
2021-11-18,5103,85
2021-11-18,5105,22
2021-11-18,5107,77
2021-11-18,5109,36
2021-11-18,5111,102
2021-11-18,5113,112
2021-11-18,5115,159
2021-11-18,5117,29
2021-11-18,5119,929
2021-11-18,5121,63
2021-11-18,5125,246
2021-11-18,5127,30
2021-11-18,5129,24
2021-11-18,5131,390
2021-11-18,5133,60
2021-11-18,5135,70
2021-11-18,5123,69
2021-11-18,5137,44
2021-11-18,5139,141
2021-11-18,5141,44
2021-11-18,5143,491
2021-11-18,5145,204
2021-11-18,5147,24
2021-11-18,5149,80
2021-11-18,6001,1487
2021-11-18,6003,0
2021-11-18,6005,66
2021-11-18,6007,300
2021-11-18,6009,84
2021-11-18,6011,19
2021-11-18,6013,1039
2021-11-18,6015,42
2021-11-18,6017,161
2021-11-18,6019,2230
2021-11-18,6021,48
2021-11-18,6023,117
2021-11-18,6025,765
2021-11-18,6027,44
2021-11-18,6029,1751
2021-11-18,6031,352
2021-11-18,6033,110
2021-11-18,6035,54
2021-11-18,6037,26923
2021-11-18,6039,300
2021-11-18,6041,248
2021-11-18,6043,17
2021-11-18,6045,94
2021-11-18,6047,658
2021-11-18,6049,9
2021-11-18,6051,5
2021-11-18,6053,613
2021-11-18,6055,103
2021-11-18,6057,92
2021-11-18,6059,5659
2021-11-18,6061,460
2021-11-18,6063,8
2021-11-18,6065,5353
2021-11-18,6067,2405
2021-11-18,6069,77
2021-11-18,6071,5898
2021-11-18,6073,4301
2021-11-18,6075,667
2021-11-18,6077,1832
2021-11-18,6079,358
2021-11-18,6081,626
2021-11-18,6083,542
2021-11-18,6085,1916
2021-11-18,6087,222
2021-11-18,6089,426
2021-11-18,6091,0
2021-11-18,6093,69
2021-11-18,6095,353
2021-11-18,6097,412
2021-11-18,6099,1404
2021-11-18,6101,181
2021-11-18,6103,125
2021-11-18,6105,17
2021-11-18,6107,1047
2021-11-18,6109,138
2021-11-18,6111,1183
2021-11-18,6113,257
2021-11-18,6115,88
2021-11-18,8001,947
2021-11-18,8003,46
2021-11-18,8005,972
2021-11-18,8007,6
2021-11-18,8009,5
2021-11-18,8011,31
2021-11-18,8013,297
2021-11-18,8014,84
2021-11-18,8015,34
2021-11-18,8017,7
2021-11-18,8019,6
2021-11-18,8021,41
2021-11-18,8023,13
2021-11-18,8025,25
2021-11-18,8027,10
2021-11-18,8029,95
2021-11-18,8031,980
2021-11-18,8033,5
2021-11-18,8035,338
2021-11-18,8037,32
2021-11-18,8039,26
2021-11-18,8041,1207
2021-11-18,8043,114
2021-11-18,8045,68
2021-11-18,8047,3
2021-11-18,8049,16
2021-11-18,8051,12
2021-11-18,8053,0
2021-11-18,8055,21
2021-11-18,8057,0
2021-11-18,8059,966
2021-11-18,8061,4
2021-11-18,8063,20
2021-11-18,8065,1
2021-11-18,8067,58
2021-11-18,8069,351
2021-11-18,8071,26
2021-11-18,8073,8
2021-11-18,8075,89
2021-11-18,8077,370
2021-11-18,8079,1
2021-11-18,8081,47
2021-11-18,8083,44
2021-11-18,8085,102
2021-11-18,8087,104
2021-11-18,8089,89
2021-11-18,8091,5
2021-11-18,8093,10
2021-11-18,8095,15
2021-11-18,8097,6
2021-11-18,8099,33
2021-11-18,8101,551
2021-11-18,8103,9
2021-11-18,8105,26
2021-11-18,8107,23
2021-11-18,8109,8
2021-11-18,8111,0
2021-11-18,8113,5
2021-11-18,8115,5
2021-11-18,8117,12
2021-11-18,8119,39
2021-11-18,8121,23
2021-11-18,8123,509
2021-11-18,8125,18
2021-11-18,9001,2317
2021-11-18,9003,2609
2021-11-18,9005,332
2021-11-18,9007,399
2021-11-18,9009,2258
2021-11-18,9011,496
2021-11-18,9013,198
2021-11-18,9015,223
2021-11-18,10001,460
2021-11-18,10003,1041
2021-11-18,10005,642
2021-11-18,11001,1196
2021-11-18,12001,536
2021-11-18,12003,121
2021-11-18,12005,690
2021-11-18,12007,119
2021-11-18,12009,1755
2021-11-18,12011,4870
2021-11-18,12013,85
2021-11-18,12015,671
2021-11-18,12017,822
2021-11-18,12019,701
2021-11-18,12021,867
2021-11-18,12023,316
2021-11-18,12027,134
2021-11-18,12029,34
2021-11-18,12031,2840
2021-11-18,12033,1079
2021-11-18,12035,276
2021-11-18,12037,45
2021-11-18,12039,158
2021-11-18,12041,58
2021-11-18,12043,33
2021-11-18,12045,64
2021-11-18,12047,49
2021-11-18,12049,103
2021-11-18,12051,153
2021-11-18,12053,916
2021-11-18,12055,558
2021-11-18,12057,3075
2021-11-18,12059,72
2021-11-18,12061,562
2021-11-18,12063,240
2021-11-18,12065,36
2021-11-18,12067,51
2021-11-18,12069,1219
2021-11-18,12071,1832
2021-11-18,12073,516
2021-11-18,12075,89
2021-11-18,12077,23
2021-11-18,12079,59
2021-11-18,12081,1222
2021-11-18,12083,1763
2021-11-18,12085,510
2021-11-18,12086,9066
2021-11-18,12087,96
2021-11-18,12089,246
2021-11-18,12091,562
2021-11-18,12093,155
2021-11-18,12095,2248
2021-11-18,12097,899
2021-11-18,12099,4239
2021-11-18,12101,1576
2021-11-18,12103,2719
2021-11-18,12105,2479
2021-11-18,12107,377
2021-11-18,12113,519
2021-11-18,12115,1325
2021-11-18,12117,877
2021-11-18,12109,468
2021-11-18,12111,1032
2021-11-18,12119,471
2021-11-18,12121,184
2021-11-18,12123,81
2021-11-18,12125,96
2021-11-18,12127,1352
2021-11-18,12129,104
2021-11-18,12131,165
2021-11-18,12133,67
2021-11-18,13001,106
2021-11-18,13003,37
2021-11-18,13005,62
2021-11-18,13007,14
2021-11-18,13009,195
2021-11-18,13011,65
2021-11-18,13013,199
2021-11-18,13015,358
2021-11-18,13017,105
2021-11-18,13019,70
2021-11-18,13021,648
2021-11-18,13023,81
2021-11-18,13025,87
2021-11-18,13027,72
2021-11-18,13029,72
2021-11-18,13031,208
2021-11-18,13033,85
2021-11-18,13035,123
2021-11-18,13037,21
2021-11-18,13039,97
2021-11-18,13043,87
2021-11-18,13045,327
2021-11-18,13047,115
2021-11-18,13049,56
2021-11-18,13051,709
2021-11-18,13053,20
2021-11-18,13055,106
2021-11-18,13057,473
2021-11-18,13059,186
2021-11-18,13061,4
2021-11-18,13063,759
2021-11-18,13065,36
2021-11-18,13067,1413
2021-11-18,13069,237
2021-11-18,13071,198
2021-11-18,13073,311
2021-11-18,13075,63
2021-11-18,13077,382
2021-11-18,13079,45
2021-11-18,13081,113
2021-11-18,13083,21
2021-11-18,13085,76
2021-11-18,13087,104
2021-11-18,13089,1359
2021-11-18,13091,128
2021-11-18,13093,60
2021-11-18,13095,422
2021-11-18,13097,303
2021-11-18,13099,57
2021-11-18,13101,11
2021-11-18,13103,174
2021-11-18,13105,89
2021-11-18,13107,136
2021-11-18,13109,54
2021-11-18,13111,108
2021-11-18,13113,242
2021-11-18,13115,387
2021-11-18,13117,286
2021-11-18,13119,84
2021-11-18,13121,1819
2021-11-18,13123,137
2021-11-18,13125,21
2021-11-18,13127,339
2021-11-18,13129,200
2021-11-18,13131,92
2021-11-18,13133,73
2021-11-18,13135,1506
2021-11-18,13137,209
2021-11-18,13139,663
2021-11-18,13141,82
2021-11-18,13143,124
2021-11-18,13145,94
2021-11-18,13147,73
2021-11-18,13149,41
2021-11-18,13151,512
2021-11-18,13153,397
2021-11-18,13155,40
2021-11-18,13157,222
2021-11-18,13159,60
2021-11-18,13161,60
2021-11-18,13163,87
2021-11-18,13165,58
2021-11-18,13167,63
2021-11-18,13169,95
2021-11-18,13171,97
2021-11-18,13173,17
2021-11-18,13175,247
2021-11-18,13177,81
2021-11-18,13179,125
2021-11-18,13181,33
2021-11-18,13183,26
2021-11-18,13185,319
2021-11-18,13187,109
2021-11-18,13193,44
2021-11-18,13195,80
2021-11-18,13197,39
2021-11-18,13189,76
2021-11-18,13191,31
2021-11-18,13199,117
2021-11-18,13201,23
2021-11-18,13205,101
2021-11-18,13207,151
2021-11-18,13209,43
2021-11-18,13211,45
2021-11-18,13213,141
2021-11-18,13215,654
2021-11-18,13217,355
2021-11-18,13219,81
2021-11-18,13221,43
2021-11-18,13223,345
2021-11-18,13225,108
2021-11-18,13227,119
2021-11-18,13229,104
2021-11-18,13231,70
2021-11-18,13233,162
2021-11-18,13235,61
2021-11-18,13237,84
2021-11-18,13239,4
2021-11-18,13241,74
2021-11-18,13243,43
2021-11-18,13245,725
2021-11-18,13247,244
2021-11-18,13249,8
2021-11-18,13251,62
2021-11-18,13253,25
2021-11-18,13255,320
2021-11-18,13257,118
2021-11-18,13259,28
2021-11-18,13261,137
2021-11-18,13263,27
2021-11-18,13265,3
2021-11-18,13267,111
2021-11-18,13269,38
2021-11-18,13271,73
2021-11-18,13273,57
2021-11-18,13275,182
2021-11-18,13277,184
2021-11-18,13279,173
2021-11-18,13281,83
2021-11-18,13283,53
2021-11-18,13285,320
2021-11-18,13287,49
2021-11-18,13289,62
2021-11-18,13291,129
2021-11-18,13293,182
2021-11-18,13295,156
2021-11-18,13297,350
2021-11-18,13299,248
2021-11-18,13301,26
2021-11-18,13303,122
2021-11-18,13305,172
2021-11-18,13307,6
2021-11-18,13309,35
2021-11-18,13311,132
2021-11-18,13313,346
2021-11-18,13315,60
2021-11-18,13317,38
2021-11-18,13319,46
2021-11-18,13321,93
2021-11-18,15001,127
2021-11-18,15003,742
2021-11-18,15005,0
2021-11-18,15007,13
2021-11-18,15009,99
2021-11-18,16001,811
2021-11-18,16003,12
2021-11-18,16005,196
2021-11-18,16007,14
2021-11-18,16009,28
2021-11-18,16011,126
2021-11-18,16013,27
2021-11-18,16015,11
2021-11-18,16017,115
2021-11-18,16019,223
2021-11-18,16021,42
2021-11-18,16023,4
2021-11-18,16025,1
2021-11-18,16027,558
2021-11-18,16029,21
2021-11-18,16031,42
2021-11-18,16033,0
2021-11-18,16035,26
2021-11-18,16037,6
2021-11-18,16039,49
2021-11-18,16041,23
2021-11-18,16043,17
2021-11-18,16045,67
2021-11-18,16047,42
2021-11-18,16049,38
2021-11-18,16051,49
2021-11-18,16053,53
2021-11-18,16055,429
2021-11-18,16057,40
2021-11-18,16059,20
2021-11-18,16061,23
2021-11-18,16063,12
2021-11-18,16065,40
2021-11-18,16067,49
2021-11-18,16069,103
2021-11-18,16071,10
2021-11-18,16073,40
2021-11-18,16075,68
2021-11-18,16077,15
2021-11-18,16079,63
2021-11-18,16081,5
2021-11-18,16083,225
2021-11-18,16085,13
2021-11-18,16087,47
2021-11-18,17001,187
2021-11-18,17003,13
2021-11-18,17005,34
2021-11-18,17007,96
2021-11-18,17009,18
2021-11-18,17011,109
2021-11-18,17013,5
2021-11-18,17015,42
2021-11-18,17017,40
2021-11-18,17019,211
2021-11-18,17021,101
2021-11-18,17023,50
2021-11-18,17025,59
2021-11-18,17027,114
2021-11-18,17029,134
2021-11-18,17031,11964
2021-11-18,17033,47
2021-11-18,17035,39
2021-11-18,17037,142
2021-11-18,17039,37
2021-11-18,17041,44
2021-11-18,17043,1485
2021-11-18,17045,70
2021-11-18,17047,20
2021-11-18,17049,115
2021-11-18,17051,71
2021-11-18,17053,67
2021-11-18,17055,130
2021-11-18,17057,93
2021-11-18,17059,10
2021-11-18,17061,53
2021-11-18,17063,94
2021-11-18,17065,26
2021-11-18,17067,45
2021-11-18,17069,16
2021-11-18,17071,23
2021-11-18,17073,111
2021-11-18,17075,83
2021-11-18,17077,106
2021-11-18,17079,23
2021-11-18,17081,148
2021-11-18,17083,73
2021-11-18,17085,32
2021-11-18,17087,38
2021-11-18,17089,948
2021-11-18,17091,272
2021-11-18,17093,127
2021-11-18,17095,206
2021-11-18,17097,1176
2021-11-18,17099,346
2021-11-18,17101,44
2021-11-18,17103,104
2021-11-18,17105,112
2021-11-18,17107,89
2021-11-18,17115,265
2021-11-18,17117,142
